numero,codigo,nombre,grupo,descripcion
1870,"0006","CERTIFICADO DE REGISTRO DE ESTATUTOS DE SOCIEDAD COMERCIAL",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE ESTATUTOS DE SOCIEDAD COMERCIAL"
1871,"0007","MATRICULA DE COMERCIO",C31_codigo_certificado,"MATRICULA DE COMERCIO"
1872,"0008","CERTIFICADO DE REGISTRO DE TESTIMONIO DE APERTURA DE SUCURSAL DE SOCIEDAD CONSTITUIDA EN EL EXTRANJERO",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE TESTIMONIO DE APERTURA DE SUCURSAL DE SOCIEDAD CONSTITUIDA EN EL EXTRANJERO"
1873,"0009","CERTIFICADO DE ACTUALIZACION DE MATRICULA DE COMERCIO",C31_codigo_certificado,"CERTIFICADO DE ACTUALIZACION DE MATRICULA DE COMERCIO"
1874,"0010","CERTIFICADO DE ACTUALIZACION DE MATRICULA DE COMERCIO",C31_codigo_certificado,"CERTIFICADO DE ACTUALIZACION DE MATRICULA DE COMERCIO"
1875,"0011","CERTIFICADO DE ACTUALIZACION DE MATRICULA DE COMERCIO",C31_codigo_certificado,"CERTIFICADO DE ACTUALIZACION DE MATRICULA DE COMERCIO"
1876,"0012","CERTIFICADO DE ACTUALIZACION DE MATRICULA DE COMERCIO",C31_codigo_certificado,"CERTIFICADO DE ACTUALIZACION DE MATRICULA DE COMERCIO"
1877,"0013","CERTIFICADO DE REGISTRO DE BALANCE DE GESTION",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE BALANCE DE GESTION"
1878,"0014","CERTIFICADO DE REGISTRO DE BALANCE DE GESTION",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE BALANCE DE GESTION"
1879,"0015","CERTIFICADO DE REGISTRO DE BALANCE DE GESTION",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE BALANCE DE GESTION"
1880,"0016","CERTIFICADO DE TRANSFORMACION",C31_codigo_certificado,"CERTIFICADO DE TRANSFORMACION"
1881,"0017","CERTIFICADO DE TRANSFORMACION",C31_codigo_certificado,"CERTIFICADO DE TRANSFORMACION"
1882,"0018","CERTIFICADO DE FUSION Y CANCELACION DE MATRICULA DE LAS SOCIEDADES DISUELTAS",C31_codigo_certificado,"CERTIFICADO DE FUSION Y CANCELACION DE MATRICULA DE LAS SOCIEDADES DISUELTAS"
1883,"0019","CERTIFICADO DE FUSION Y CANCELACION DE MATRICULA DE LAS SOCIEDADES DISUELTAS",C31_codigo_certificado,"CERTIFICADO DE FUSION Y CANCELACION DE MATRICULA DE LAS SOCIEDADES DISUELTAS"
1884,"0020","CERTIFICADO DE FUSION Y CANCELACION DE MATRICULA DE LAS SOCIEDADES DISUELTAS",C31_codigo_certificado,"CERTIFICADO DE FUSION Y CANCELACION DE MATRICULA DE LAS SOCIEDADES DISUELTAS"
1885,"0021","CERTIFICADO DE FUSION Y CANCELACION DE MATRICULA DE LAS SOCIEDADES DISUELTAS",C31_codigo_certificado,"CERTIFICADO DE FUSION Y CANCELACION DE MATRICULA DE LAS SOCIEDADES DISUELTAS"
1886,"0022","CERTIFICADO DE REGISTRO DE APERTURA DE SUCURSAL DE SOCIEDAD CONSTITUIDA EN BOLIVIA",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE APERTURA DE SUCURSAL DE SOCIEDAD CONSTITUIDA EN BOLIVIA"
1887,"0023","CERTIFICADO DE REGISTRO DE APERTURA DE SUCURSAL DE EMPRESA UNIPERSONAL O COMERCIANTE INDIVIDUAL",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE APERTURA DE SUCURSAL DE EMPRESA UNIPERSONAL O COMERCIANTE INDIVIDUAL"
1888,"0024","CERTIFICADO DE REGISTRO DE APERTURA DE AGENCIA DE ENTIDAD FINANCIERA",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE APERTURA DE AGENCIA DE ENTIDAD FINANCIERA"
1889,"0025","CERTIFICADO DE REGISTRO DE MODIFICACION",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE MODIFICACION"
1890,"0026","CERTIFICADO DE REGISTRO DE MODIFICACION",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE MODIFICACION"
1891,"0027","CERTIFICADO DE REGISTRO DE MODIFICACION",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE MODIFICACION"
1892,"0029","CERTIFICADO DE REGISTRO DE TRANSFERENCIA DE EMPRESA UNIPERSONAL",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE TRANSFERENCIA DE EMPRESA UNIPERSONAL"
1893,"0031","CERTIFICADO DE REGISTRO DE CAMBIOS OPERATIVOS",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE CAMBIOS OPERATIVOS"
1894,"0032","CERTIFICADO DE REGISTRO DE CAMBIOS OPERATIVOS",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE CAMBIOS OPERATIVOS"
1895,"0033","RESOLUCION No XXXXXXXXXX / XXXXXXXXXX DE CAMBIO DE SISTEMA CONTABLE",C31_codigo_certificado,"RESOLUCION No XXXXXXXXXX / XXXXXXXXXX DE CAMBIO DE SISTEMA CONTABLE"
1896,"0034","RESOLUCION No XXXXXXXXXX / XXXXXXXXXX DE CAMBIO DE SISTEMA CONTABLE",C31_codigo_certificado,"RESOLUCION No XXXXXXXXXX / XXXXXXXXXX DE CAMBIO DE SISTEMA CONTABLE"
1897,"0035","CERTIFICADO DE REGISTRO DE RESOLUCION JUDICIAL",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE RESOLUCION JUDICIAL"
1898,"0036","CERTIFICADO DE REGISTRO DE RESOLUCION JUDICIAL",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE RESOLUCION JUDICIAL"
1899,"0037","CERTIFICADO DE REGISTRO DE TESTIMONIO DE OTORGAMIENTO DE PODER",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE TESTIMONIO DE OTORGAMIENTO DE PODER"
1900,"0038","CERTIFICADO DE REGISTRO DE TESTIMONIO DE REVOCATORIA DE PODER",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE TESTIMONIO DE REVOCATORIA DE PODER"
1901,"0039","CERTIFICADO DE REGISTRO DE TESTIMONIO DE REVOCATORIA DE PODER Y NUEVO OTORGAMIENTO",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE TESTIMONIO DE REVOCATORIA DE PODER Y NUEVO OTORGAMIENTO"
1902,"003A","MATRICULA DE COMERCIO",C31_codigo_certificado,"MATRICULA DE COMERCIO"
1903,"0040","CERTIFICADO DE REGISTRO DE ACTA",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE ACTA"
1904,"0041","CERTIFICADO DE REGISTRO DE RESOLUCION ADMINISTRATIVA",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE RESOLUCION ADMINISTRATIVA"
1905,"0042","CERTIFICADO DE REGISTRO DE GRAVAMEN",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE GRAVAMEN"
1906,"0043","CERTIFICADO DE REGISTRO DE TESTIMONIO DE MODIFICACION DE GRAVAMEN",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE TESTIMONIO DE MODIFICACION DE GRAVAMEN"
1907,"0044","CERTIFICADO DE REGISTRO DE TESTIMONIO DE CANCELACION DE GRAVAMEN",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE TESTIMONIO DE CANCELACION DE GRAVAMEN"
1908,"0045","CERTIFICADO DE REGISTRO DE MEMORIA ANUAL",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE MEMORIA ANUAL"
1909,"0046","REGISTRO DE CONTRATO COMERCIAL",C31_codigo_certificado,"REGISTRO DE CONTRATO COMERCIAL"
1910,"0047","RESELLADO DE DOCUMENTO REGISTRADO",C31_codigo_certificado,"RESELLADO DE DOCUMENTO REGISTRADO"
1911,"0048","CERTIFICADO DE REGISTRO DE FIANZA",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE FIANZA"
1912,"0049","CERTIFICADO DE REGISTRO DE CANCELACION DE FIANZA",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE CANCELACION DE FIANZA"
1913,"004A","MATRICULA DE COMERCIO",C31_codigo_certificado,"MATRICULA DE COMERCIO"
1914,"004E","MATRICULA DE COMERCIO",C31_codigo_certificado,"MATRICULA DE COMERCIO"
1915,"0050","CERTIFICADO DE REGISTRO DE AUXILIAR DE COMERCIO",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE AUXILIAR DE COMERCIO"
1916,"0051","CERTIFICADO DE CANCELACION DE REGISTRO DE AUXILIAR DE COMERCIO",C31_codigo_certificado,"CERTIFICADO DE CANCELACION DE REGISTRO DE AUXILIAR DE COMERCIO"
1917,"0052","CERTIFICADO DE REGISTRO DE DOCUMENTO COMERCIAL",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE DOCUMENTO COMERCIAL"
1918,"0053","CERTIFICADO DE REGISTRO DEL PROGRAMA DE FUNDACION DE SOCIEDADES POR ACCIONES",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DEL PROGRAMA DE FUNDACION DE SOCIEDADES POR ACCIONES"
1919,"0054","REGISTRO DE TITULOS - VALORES",C31_codigo_certificado,"REGISTRO DE TITULOS - VALORES"
1920,"0055","CERTIFICADO DE REGISTRO DE POSESION EN CARGO PUBLICO",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE POSESION EN CARGO PUBLICO"
1921,"0056","CERTIFICADO DE REGISTRO DE ACTO AISLADO U OCASIONAL DE COMERCIO",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE ACTO AISLADO U OCASIONAL DE COMERCIO"
1922,"0057","CERTIFICADO DE CANCELACION DE MATRICULA DE COMERCIO DE COMERCIANTE INDIVIDUAL O EMPRESA UNIPERSONAL",C31_codigo_certificado,"CERTIFICADO DE CANCELACION DE MATRICULA DE COMERCIO DE COMERCIANTE INDIVIDUAL O EMPRESA UNIPERSONAL"
1923,"0058","CERTIFICADO DE DISOLUCION, LIQUIDACION DE SOCIEDAD COMERCIAL Y CONSIGUIENTE CANCELACION DE MATRICULA DE COMERCIO",C31_codigo_certificado,"CERTIFICADO DE DISOLUCION, LIQUIDACION DE SOCIEDAD COMERCIAL Y CONSIGUIENTE CANCELACION DE MATRICULA DE COMERCIO"
1924,"0059","CERTIFICADO DE CIERRE DE SUCURSAL DE SOCIEDAD COMERCIAL CONSTITUIDA EN EL EXTRANJERO Y CANCELACION DE MATRICULA DE COMERCIO",C31_codigo_certificado,"CERTIFICADO DE CIERRE DE SUCURSAL DE SOCIEDAD COMERCIAL CONSTITUIDA EN EL EXTRANJERO Y CANCELACION DE MATRICULA DE COMERCIO"
1925,"005A","CERTIFICADO DE TESTIMONIO DE CONSTITUCION DE SOCIEDAD COMERCIAL",C31_codigo_certificado,"CERTIFICADO DE TESTIMONIO DE CONSTITUCION DE SOCIEDAD COMERCIAL"
1926,"0060","CERTIFICADO DE CIERRE DE SUCURSAL DE SOCIEDAD COMERCIAL",C31_codigo_certificado,"CERTIFICADO DE CIERRE DE SUCURSAL DE SOCIEDAD COMERCIAL"
1927,"0061","CERTIFICADO DE CIERRE DE AGENCIA DE ENTIDAD FINANCIERA",C31_codigo_certificado,"CERTIFICADO DE CIERRE DE AGENCIA DE ENTIDAD FINANCIERA"
1928,"0062","CERTIFICADO DE CIERRE DE SUCURSAL DE COMERCIANTE INDIVIDUAL O EMPRESA UNIPERSONAL",C31_codigo_certificado,"CERTIFICADO DE CIERRE DE SUCURSAL DE COMERCIANTE INDIVIDUAL O EMPRESA UNIPERSONAL"
1929,"0063","CERTIFICADO DE REGISTRO DE TESTIMONIO DE EMISION DE BONOS",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE TESTIMONIO DE EMISION DE BONOS"
1930,"0064","CERTIFICADO DE INSCRIPCION",C31_codigo_certificado,"CERTIFICADO DE INSCRIPCION"
1931,"0065","CERTIFICADO DE INSCRIPCION",C31_codigo_certificado,"CERTIFICADO DE INSCRIPCION"
1932,"0066","CERTIFICADO DE INSCRIPCION",C31_codigo_certificado,"CERTIFICADO DE INSCRIPCION"
1933,"0067","CERTIFICADO DE NO INSCRIPCION",C31_codigo_certificado,"CERTIFICADO DE NO INSCRIPCION"
1934,"0068","CERTIFICADO DE TRADICION COMERCIAL",C31_codigo_certificado,"CERTIFICADO DE TRADICION COMERCIAL"
1935,"0069",LEGALIZACION,C31_codigo_certificado,LEGALIZACION
1936,"0070","CERTIFICADO ESPECIFICO",C31_codigo_certificado,"CERTIFICADO ESPECIFICO"
1937,"0071","CERTIFICADO DE REGISTRO DE APERTURA DE OFICINA DE ENTIDAD ASEGURADORA Y REASEGURADORA",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE APERTURA DE OFICINA DE ENTIDAD ASEGURADORA Y REASEGURADORA"
1938,"0073","CERTIFICADO DE REGISTRO DE CONTRATO DE RIESGO COMPARTIDO ENTRE NO COMERCIANTES",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE CONTRATO DE RIESGO COMPARTIDO ENTRE NO COMERCIANTES"
1939,"0074","CERTIFICADO DE REGISTRO DE TESTIMONIO DE OTORGAMIENTO DE PODER DE CONTRATO DE RIESGO COMPARTIDO ENTRE NO COMERCIANTES",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE TESTIMONIO DE OTORGAMIENTO DE PODER DE CONTRATO DE RIESGO COMPARTIDO ENTRE NO COMERCIANTES"
1940,"0075","CERTIFICADO DE REGISTRO DE TESTIMONIO DE REVOCATORIA DE PODER Y NUEVO OTORGAMIENTO DE CONTRATO DE RIESGO COMPARTIDO",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE TESTIMONIO DE REVOCATORIA DE PODER Y NUEVO OTORGAMIENTO DE CONTRATO DE RIESGO COMPARTIDO"
1941,"0076","CERTIFICADO DE REGISTRO DE TESTIMONIO DE REVOCATORIA DE PODER DE CONTRATO DE RIESGO COMPARTIDO",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE TESTIMONIO DE REVOCATORIA DE PODER DE CONTRATO DE RIESGO COMPARTIDO"
1942,"0077","CERTIFICADO DE REGISTRO DE APERTURA DE AGENCIA DE ENTIDAD ASEGURADORA",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE APERTURA DE AGENCIA DE ENTIDAD ASEGURADORA"
1943,"0078","CERTIFICADO DE REGISTRO DE TESTIMONIO DE CONSTITUCION DE ENTIDAD FINANCIERA DE VIVIENDA",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE TESTIMONIO DE CONSTITUCION DE ENTIDAD FINANCIERA DE VIVIENDA"
1944,"0079","CERTIFICADO DE REGISTRO DE TESTIMONIO DE CONSTITUCION DE ENTIDAD FINANCIERA POR TRANSFORMACION DE MUTUAL DE AHORRO Y CREDITO",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE TESTIMONIO DE CONSTITUCION DE ENTIDAD FINANCIERA POR TRANSFORMACION DE MUTUAL DE AHORRO Y CREDITO"
1945,"0080","CERTIFICADO DE REGISTRO DE REGISTRO OBLIGATORIO DE EMPLEADORES",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE REGISTRO OBLIGATORIO DE EMPLEADORES"
1946,"0081","CERTIFICADO DE REGISTRO DE CONSTITUCION Y CANCELACION DE FIANZA",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE CONSTITUCION Y CANCELACION DE FIANZA"
1947,"0082","CERTIFICADO DE REGISTRO DE TESTIMONIO DE CONSTITUCION DE GRAVAMEN Y DE CANCELACION DE GRAVAMEN",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE TESTIMONIO DE CONSTITUCION DE GRAVAMEN Y DE CANCELACION DE GRAVAMEN"
1948,"0083","CERTIFICADO DE REGISTRO DE MODIFICACION DE GRAVAMEN Y CANCELACION DE GRAVAMEN",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE MODIFICACION DE GRAVAMEN Y CANCELACION DE GRAVAMEN"
1949,"016A","CERTIFICADO DE TRANSFORMACION",C31_codigo_certificado,"CERTIFICADO DE TRANSFORMACION"
1950,"025A","CERTIFICADO DE REGISTRO DE MODIFICACION",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE MODIFICACION"
1951,"026A","CERTIFICADO DE REGISTRO DE MODIFICACION",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE MODIFICACION"
1952,"027A","CERTIFICADO DE REGISTRO DE MODIFICACION",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE MODIFICACION"
1953,"030A","CERTIFICADO DE REGISTRO DE CAMBIOS OPERATIVOS",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE CAMBIOS OPERATIVOS"
1954,"030B","CERTIFICADO DE REGISTRO DE CAMBIOS OPERATIVOS",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE CAMBIOS OPERATIVOS"
1955,"056A","CERTIFICADO DE REGISTRO DE ACTO AISLADO U OCASIONAL DE COMERCIO",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE ACTO AISLADO U OCASIONAL DE COMERCIO"
1956,"063A","CERTIFICADO DE REGISTRO DE TESTIMONIO DE EMISION DE BONOS",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE TESTIMONIO DE EMISION DE BONOS"
1957,"072A","CERTIFICADO DE REGISTRO DE ESCISION",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE ESCISION"
1958,"072B","CERTIFICADO DE REGISTRO DE ESCISION",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE ESCISION"
1959,"072C","CERTIFICADO DE REGISTRO DE ESCISION",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE ESCISION"
1960,"072D","CERTIFICADO DE REGISTRO DE ESCISION",C31_codigo_certificado,"CERTIFICADO DE REGISTRO DE ESCISION"
1961,1,TRANSFORMACION,C32_tipo_restructuracion,TRANSFORMACION
1962,2,FUSION,C32_tipo_restructuracion,FUSION
1963,3,ESCISION,C32_tipo_restructuracion,ESCISION
1964,4,TRANSFERENCIA,C32_tipo_restructuracion,TRANSFERENCIA
1965,0,NORMAL,C33_tipo_constitucion_acciones,NORMAL
1966,1,"SUSCRIPCION PUBLICA DE ACCIONES",C33_tipo_constitucion_acciones,"SUSCRIPCION PUBLICA DE ACCIONES"
1967,1,331,C34_cierre_gestion,331
1968,2,630,C34_cierre_gestion,630
1969,3,930,C34_cierre_gestion,930
1970,4,1231,C34_cierre_gestion,1231
1971,"001",BOLIVIANOS,C35_moneda,BOLIVIANOS
1972,"002","DOLARES AMERICANOS",C35_moneda,"DOLARES AMERICANOS"
1973,"003","PESOS BOLIVIANOS",C35_moneda,"PESOS BOLIVIANOS"
1974,"004",EUROS,C35_moneda,EUROS
1975,"005",U.F.V,C35_moneda,U.F.V
1976,E,EXTRANJERO,C36_origen_capital,EXTRANJERO
1977,M,MIXTO,C36_origen_capital,MIXTO
1978,N,NACIONAL,C36_origen_capital,NACIONAL
1979,P,PRIVADO,C36_origen_capital,PRIVADO
1980,0,"NO TIENE ACLARATORIA",C37_aclaratoria,"NO TIENE ACLARATORIA"
1981,1,"SI TIENE ACLARATORIA",C37_aclaratoria,"SI TIENE ACLARATORIA"
